Observation_ID,Dataset_ID,ObservedBy_Person_ID,Submission_ID,SubmittedBy_Person_ID,Submission_Datetime,UpdatedBy_Person_ID,Update_Datetime,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Lifecycle_Duration,Growth_Habit,USDA_PLANTS_Symbol,ITIS_Number,Individual_ID,Plant_Nickname,Patch,Protocol_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Phenophase_Name,Phenophase_Definition_ID,Species-Specific_Info_ID,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,Site_Visit_ID,Observation_Comments,Observed_Status_Conflict_Flag,Status_Conflict_Related_Records
1000060,-9999,4087,49223,1335,2017-10-25 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6782,2017-10-25,12:00:00,298,0,-9999,-9999,-9999,19087,-9999,-9999,'-9999'
1000061,-9999,3207,58122,1851,2017-11-02 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6687,2017-11-02,12:00:00,306,1,40,"101 to 1,000",-9999,12427,-9999,-9999,'-9999'
1000062,-9999,4324,57122,1753,2018-04-11 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7082,2018-04-11,12:00:00,101,0,-9999,-9999,-9999,18967,-9999,-9999,'-9999'
1000063,-9999,3652,46281,4017,2018-05-12 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6625,2018-05-12,12:00:00,132,1,40,"101 to 1,000",-9999,18808,-9999,-9999,'-9999'
1000064,-9999,4974,33267,1825,2018-05-12 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6649,2018-05-12,12:00:00,132,1,58,3 to 10,-9999,17164,-9999,-9999,'-9999'
1000065,-9999,3808,55251,4465,2018-06-01 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6892,2018-06-01,12:00:00,152,0,-9999,-9999,-9999,12504,-9999,-9999,'-9999'
1000066,-9999,3967,44527,3786,2018-06-19 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6122,2018-06-19,12:00:00,170,0,-9999,-9999,-9999,14079,-9999,-9999,'-9999'
1000067,-9999,1850,58153,2390,2018-07-25 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5143,2018-07-25,12:00:00,206,1,48,3 to 10,-9999,17266,-9999,-9999,'-9999'
1000068,-9999,1395,53576,3995,2018-07-31 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7938,2018-07-31,12:00:00,212,1,48,3 to 10,-9999,11167,-9999,-9999,'-9999'
1000069,-9999,3616,31062,3156,2018-08-04 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6065,2018-08-04,12:00:00,216,1,56,11 to 100,-9999,14729,-9999,-9999,'-9999'
1000070,-9999,2156,53714,2238,2018-08-06 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5732,2018-08-06,12:00:00,218,1,40,"101 to 1,000",-9999,16731,-9999,-9999,'-9999'
1000071,-9999,4080,53625,1953,2018-08-11 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7539,2018-08-11,12:00:00,223,1,39,3 to 10,-9999,11542,-9999,-9999,'-9999'
1000072,-9999,2197,43964,2191,2018-09-11 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7217,2018-09-11,12:00:00,254,0,-9999,-9999,-9999,16938,-9999,-9999,'-9999'
1000073,-9999,3681,55793,2540,2018-09-25 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7076,2018-09-25,12:00:00,268,0,-9999,-9999,-9999,15541,-9999,-9999,'-9999'
1000074,-9999,3386,58295,2519,2018-09-26 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6388,2018-09-26,12:00:00,269,0,-9999,-9999,-9999,11365,-9999,-9999,'-9999'
1000075,-9999,1828,55470,2384,2019-04-03 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6958,2019-04-03,12:00:00,93,0,-9999,-9999,-9999,13072,-9999,-9999,'-9999'
1000076,-9999,3434,40188,3395,2019-05-02 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5189,2019-05-02,12:00:00,122,0,-9999,-9999,-9999,10504,-9999,-9999,'-9999'
1000077,-9999,2214,31531,4440,2019-05-06 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5823,2019-05-06,12:00:00,126,0,-9999,-9999,-9999,10928,-9999,-9999,'-9999'
1000078,-9999,1933,43428,1133,2019-05-25 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7105,2019-05-25,12:00:00,145,1,48,11 to 100,-9999,15348,-9999,-9999,'-9999'
1000079,-9999,2699,55826,2682,2019-06-07 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6555,2019-06-07,12:00:00,158,1,59,11 to 100,-9999,16190,-9999,-9999,'-9999'
1000080,-9999,2256,49760,2549,2019-06-18 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6166,2019-06-18,12:00:00,169,0,-9999,-9999,-9999,13486,-9999,-9999,'-9999'
1000081,-9999,4584,39588,4637,2019-06-28 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7703,2019-06-28,12:00:00,179,0,-9999,-9999,-9999,18662,-9999,-9999,'-9999'
1000082,-9999,4018,43323,2353,2019-06-29 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7783,2019-06-29,12:00:00,180,0,-9999,-9999,-9999,15063,-9999,-9999,'-9999'
1000083,-9999,2824,59045,4136,2019-06-28 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7193,2019-06-28,12:00:00,179,0,-9999,-9999,-9999,18415,-9999,-9999,'-9999'
1000084,-9999,2262,44512,2802,2019-08-04 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5852,2019-08-04,12:00:00,216,1,59,11 to 100,-9999,16970,-9999,-9999,'-9999'
1000085,-9999,3842,51168,2484,2019-08-14 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6633,2019-08-14,12:00:00,226,1,59,"101 to 1,000",-9999,18702,-9999,-9999,'-9999'
1000086,-9999,1384,30404,3870,2019-08-15 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5517,2019-08-15,12:00:00,227,1,39,3 to 10,-9999,19860,-9999,-9999,'-9999'
1000087,-9999,2893,45106,2460,2019-08-15 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7724,2019-08-15,12:00:00,227,1,41,3 to 10,-9999,17245,-9999,-9999,'-9999'
1000088,-9999,3504,35997,3048,2019-08-23 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5050,2019-08-23,12:00:00,235,1,42,11 to 100,-9999,14544,-9999,-9999,'-9999'
1000089,-9999,1880,42775,2823,2019-08-28 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7081,2019-08-28,12:00:00,240,1,58,"101 to 1,000",-9999,10249,-9999,-9999,'-9999'
1000090,-9999,1673,59109,3165,2019-09-14 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5770,2019-09-14,12:00:00,257,1,40,3 to 10,-9999,11077,-9999,-9999,'-9999'
1000091,-9999,1235,38580,4037,2019-10-30 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5762,2019-10-30,12:00:00,303,1,59,3 to 10,-9999,14719,-9999,-9999,'-9999'
1000092,-9999,3814,49758,3966,2019-11-06 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1001,plant-1001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6252,2019-11-06,12:00:00,310,1,48,11 to 100,-9999,14673,-9999,-9999,'-9999'
1000093,-9999,2906,36254,1760,2015-04-03 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7895,2015-04-03,12:00:00,93,0,-9999,-9999,-9999,16238,-9999,-9999,'-9999'
1000094,-9999,2994,41637,2935,2015-05-04 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5899,2015-05-04,12:00:00,124,1,58,3 to 10,-9999,11887,-9999,-9999,'-9999'
1000095,-9999,4266,30666,1092,2015-05-14 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5671,2015-05-14,12:00:00,134,1,40,3 to 10,-9999,16777,-9999,-9999,'-9999'
1000096,-9999,4122,53954,4860,2015-05-16 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6028,2015-05-16,12:00:00,136,1,40,11 to 100,-9999,13900,-9999,-9999,'-9999'
1000097,-9999,3581,43716,3885,2015-05-16 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7692,2015-05-16,12:00:00,136,1,59,11 to 100,-9999,12593,-9999,-9999,'-9999'
1000098,-9999,2968,59773,2753,2015-05-22 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6836,2015-05-22,12:00:00,142,1,59,11 to 100,-9999,16190,-9999,-9999,'-9999'
1000099,-9999,2144,40453,3286,2015-06-02 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6079,2015-06-02,12:00:00,153,1,39,11 to 100,-9999,11276,-9999,-9999,'-9999'
1000100,-9999,2715,57342,1302,2015-06-02 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5638,2015-06-02,12:00:00,153,1,58,11 to 100,-9999,18717,-9999,-9999,'-9999'
1000101,-9999,1473,58699,3125,2015-06-06 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5364,2015-06-06,12:00:00,157,0,-9999,-9999,-9999,16809,-9999,-9999,'-9999'
1000102,-9999,1525,45034,2335,2015-06-06 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5882,2015-06-06,12:00:00,157,0,-9999,-9999,-9999,15126,-9999,-9999,'-9999'
1000103,-9999,2026,48030,1918,2015-06-11 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7797,2015-06-11,12:00:00,162,0,-9999,-9999,-9999,16506,-9999,-9999,'-9999'
1000104,-9999,2774,31531,4345,2015-06-17 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7853,2015-06-17,12:00:00,168,0,-9999,-9999,-9999,16882,-9999,-9999,'-9999'
1000105,-9999,2906,33086,2215,2015-06-23 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6654,2015-06-23,12:00:00,174,0,-9999,-9999,-9999,18905,-9999,-9999,'-9999'
1000106,-9999,2062,48360,2296,2015-06-28 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6254,2015-06-28,12:00:00,179,0,-9999,-9999,-9999,16229,-9999,-9999,'-9999'
1000107,-9999,4545,46509,3859,2015-07-06 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5536,2015-07-06,12:00:00,187,0,-9999,-9999,-9999,16288,-9999,-9999,'-9999'
1000108,-9999,1846,40954,2415,2015-06-24 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6458,2015-06-24,12:00:00,175,0,-9999,-9999,-9999,16316,-9999,-9999,'-9999'
1000109,-9999,4371,36469,2433,2015-07-21 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6141,2015-07-21,12:00:00,202,1,42,"101 to 1,000",-9999,18915,-9999,-9999,'-9999'
1000110,-9999,1224,42819,1112,2015-07-22 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7187,2015-07-22,12:00:00,203,1,39,11 to 100,-9999,19765,-9999,-9999,'-9999'
1000111,-9999,2828,31917,1138,2015-07-24 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7892,2015-07-24,12:00:00,205,1,41,3 to 10,-9999,19093,-9999,-9999,'-9999'
1000112,-9999,1689,56615,1009,2015-08-05 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5260,2015-08-05,12:00:00,217,1,56,11 to 100,-9999,12219,-9999,-9999,'-9999'
1000113,-9999,3945,48444,2191,2015-08-08 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6619,2015-08-08,12:00:00,220,1,39,"101 to 1,000",-9999,12832,-9999,-9999,'-9999'
1000114,-9999,3824,48378,3958,2015-08-12 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6943,2015-08-12,12:00:00,224,1,50,"101 to 1,000",-9999,13490,-9999,-9999,'-9999'
1000115,-9999,4677,39310,4888,2015-08-19 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6604,2015-08-19,12:00:00,231,1,40,11 to 100,-9999,11908,-9999,-9999,'-9999'
1000116,-9999,1375,33530,2160,2015-08-21 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7635,2015-08-21,12:00:00,233,1,41,"101 to 1,000",-9999,12560,-9999,-9999,'-9999'
1000117,-9999,2319,33391,3965,2015-08-21 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6855,2015-08-21,12:00:00,233,1,58,"101 to 1,000",-9999,19064,-9999,-9999,'-9999'
1000118,-9999,2252,52797,2851,2015-08-27 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7845,2015-08-27,12:00:00,239,0,-9999,-9999,-9999,19506,-9999,-9999,'-9999'
1000119,-9999,1724,45524,3052,2015-08-27 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7898,2015-08-27,12:00:00,239,0,-9999,-9999,-9999,17546,-9999,-9999,'-9999'
1000120,-9999,1077,37577,3621,2015-08-29 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5131,2015-08-29,12:00:00,241,0,-9999,-9999,-9999,10600,-9999,-9999,'-9999'
1000121,-9999,2772,47449,3136,2015-09-12 00:00:00,-9999,-9999,-9999,SYN001,Synthetic Site 1,38.5,-122.3,150,CA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,1002,plant-1002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7449,2015-09-12,12:00:00,255,1,58,"101 to 1,000",-9999,16943,-9999,-9999,'-9999'
